,State,Year,Quarter,Name,Amount,Trans_count
3813,Telangana,2022,4,Others,680680558.3343163,782297
3814,Telangana,2023,1,Merchant payments,369961744486.0,830385203
3815,Telangana,2023,1,Peer-to-peer payments,1898813645344.0,522865792
3816,Telangana,2023,1,Recharge & bill payments,102787343319.0,86187673
3817,Telangana,2023,1,Financial Services,458821191.0,326874
3818,Telangana,2023,1,Others,560179944.0,565916
3819,Telangana,2023,2,Merchant payments,429169888297.0,977182965
3820,Telangana,2023,2,Peer-to-peer payments,2155918289810.0,593322476
3821,Telangana,2023,2,Recharge & bill payments,112036624317.0,94107914
3822,Telangana,2023,2,Financial Services,517795343.0,354045
3823,Telangana,2023,2,Others,507337241.0,463571
3824,Telangana,2023,3,Merchant payments,480552979790.0,1128208049
3825,Telangana,2023,3,Peer-to-peer payments,2272184853961.0,647331506
3826,Telangana,2023,3,Recharge & bill payments,116319676778.0,98661838
3827,Telangana,2023,3,Financial Services,666845736.0,420147
3828,Telangana,2023,3,Others,478544808.0,424384
3829,Telangana,2023,4,Merchant payments,532737433404.0,1225132365
3830,Telangana,2023,4,Peer-to-peer payments,2453419152855.0,695789540
3831,Telangana,2023,4,Recharge & bill payments,129036561862.0,99012602
3832,Telangana,2023,4,Financial Services,734596496.0,483067
3833,Telangana,2023,4,Others,489730148.0,404604
3834,Tripura,2018,1,Recharge & bill payments,14079439.569905948,86819
3835,Tripura,2018,1,Peer-to-peer payments,112229994.97675678,44844
3836,Tripura,2018,1,Financial Services,672247.5881710155,4842
3837,Tripura,2018,1,Merchant payments,6080959.882836086,4833
3838,Tripura,2018,1,Others,4916272.512952799,6819
3839,Tripura,2018,2,Recharge & bill payments,22554398.15273035,118171
3840,Tripura,2018,2,Peer-to-peer payments,197666881.8729688,73821
3841,Tripura,2018,2,Merchant payments,10570951.151568789,9621
3842,Tripura,2018,2,Financial Services,1264101.904810368,6925
3843,Tripura,2018,2,Others,4835385.634057636,6021
3844,Tripura,2018,3,Peer-to-peer payments,398867427.32463384,186065
3845,Tripura,2018,3,Recharge & bill payments,33484811.21282282,156308
3846,Tripura,2018,3,Merchant payments,16092396.41113394,21476
3847,Tripura,2018,3,Financial Services,1080000.0112896338,8106
3848,Tripura,2018,3,Others,4338753.080712541,5748
3849,Tripura,2018,4,Recharge & bill payments,38334816.66379926,204720
3850,Tripura,2018,4,Peer-to-peer payments,549068822.3729683,179739
3851,Tripura,2018,4,Merchant payments,31066467.633390322,50888
3852,Tripura,2018,4,Financial Services,1023126.8205747404,6441
3853,Tripura,2018,4,Others,5392365.973713988,6271
3854,Tripura,2019,1,Peer-to-peer payments,679165332.8123899,296993
3855,Tripura,2019,1,Recharge & bill payments,44429378.42277926,227997
3856,Tripura,2019,1,Merchant payments,28109966.31994779,46642
3857,Tripura,2019,1,Financial Services,461473.58856435167,4189
3858,Tripura,2019,1,Others,4728790.472138839,5105
3859,Tripura,2019,2,Peer-to-peer payments,751113516.2256755,240776
3860,Tripura,2019,2,Recharge & bill payments,48989430.60730426,218649
3861,Tripura,2019,2,Merchant payments,35275706.82877502,64829
3862,Tripura,2019,2,Financial Services,339184.3344705297,1899
3863,Tripura,2019,2,Others,6103644.851151889,6405
3864,Tripura,2019,3,Recharge & bill payments,81845425.35425141,339539
3865,Tripura,2019,3,Peer-to-peer payments,884623553.9011384,270163
3866,Tripura,2019,3,Merchant payments,44802063.64430427,68399
3867,Tripura,2019,3,Financial Services,582020.9903208594,27970
3868,Tripura,2019,3,Others,5524358.927209696,5646
3869,Tripura,2019,4,Recharge & bill payments,88001651.28693296,373779
3870,Tripura,2019,4,Peer-to-peer payments,1071507585.9983547,359076
3871,Tripura,2019,4,Merchant payments,51274033.720727704,62458
3872,Tripura,2019,4,Financial Services,377097.66713108413,2239
3873,Tripura,2019,4,Others,4239791.585043055,4272
3874,Tripura,2020,1,Recharge & bill payments,114355218.03514045,449584
3875,Tripura,2020,1,Peer-to-peer payments,1400694933.570157,366218
3876,Tripura,2020,1,Merchant payments,68590603.6377098,102861
3877,Tripura,2020,1,Financial Services,1066651.521721911,1722
3878,Tripura,2020,1,Others,4071399.6237732675,4117
3879,Tripura,2020,2,Recharge & bill payments,163220166.76643574,600206
3880,Tripura,2020,2,Peer-to-peer payments,1501452755.6890237,346863
3881,Tripura,2020,2,Merchant payments,99795973.60794038,97816
3882,Tripura,2020,2,Financial Services,2247782.5219734698,2904
3883,Tripura,2020,2,Others,2459205.000588993,4731
3884,Tripura,2020,3,Recharge & bill payments,185201997.2796099,627363
3885,Tripura,2020,3,Peer-to-peer payments,1959371082.9173033,477769
3886,Tripura,2020,3,Merchant payments,190218136.2808841,202106
3887,Tripura,2020,3,Financial Services,3141391.5755430083,3828
3888,Tripura,2020,3,Others,3886908.1625436572,6819
3889,Tripura,2020,4,Peer-to-peer payments,2683789889.83192,650386
3890,Tripura,2020,4,Recharge & bill payments,192385823.43220186,631611
3891,Tripura,2020,4,Merchant payments,296872485.4156503,357567
3892,Tripura,2020,4,Financial Services,3666639.308697606,4084
3893,Tripura,2020,4,Others,5416158.232838955,8242
3894,Tripura,2021,1,Peer-to-peer payments,2821226150.5919185,643366
3895,Tripura,2021,1,Recharge & bill payments,173211140.89346513,508718
3896,Tripura,2021,1,Merchant payments,333743281.32103896,350366
3897,Tripura,2021,1,Financial Services,2879929.222833151,3146
3898,Tripura,2021,1,Others,4281067.764165951,5827
3899,Tripura,2021,2,Peer-to-peer payments,2865655130.4313264,703728
3900,Tripura,2021,2,Recharge & bill payments,189808502.9050523,589839
3901,Tripura,2021,2,Merchant payments,404915546.5177107,440060
3902,Tripura,2021,2,Financial Services,3503925.3381061675,3656
3903,Tripura,2021,2,Others,4271255.844077852,7146
3904,Tripura,2021,3,Peer-to-peer payments,3491901741.1594186,864329
3905,Tripura,2021,3,Recharge & bill payments,215226019.57596284,620991
3906,Tripura,2021,3,Merchant payments,648504775.623629,584079
3907,Tripura,2021,3,Financial Services,3473153.087671739,2886
3908,Tripura,2021,3,Others,5028078.734792852,8915
3909,Tripura,2021,4,Peer-to-peer payments,4368786747.103016,1060915
3910,Tripura,2021,4,Merchant payments,874005407.7140213,793636
3911,Tripura,2021,4,Recharge & bill payments,241225282.07451886,650251
3912,Tripura,2021,4,Financial Services,5073898.6076811645,3635
3913,Tripura,2021,4,Others,7838128.800210228,12256
3914,Tripura,2022,1,Peer-to-peer payments,4934712034.365204,1221863
3915,Tripura,2022,1,Merchant payments,1037265262.6570499,992891
3916,Tripura,2022,1,Recharge & bill payments,262348230.9954375,641170
3917,Tripura,2022,1,Financial Services,5782533.2422681665,4351
3918,Tripura,2022,1,Others,7221703.089884497,10915
3919,Tripura,2022,2,Peer-to-peer payments,5354182193.788111,1443647
3920,Tripura,2022,2,Merchant payments,1235804019.563663,1322009
3921,Tripura,2022,2,Recharge & bill payments,278018856.17835283,638643
3922,Tripura,2022,2,Financial Services,4533635.768901512,3812
3923,Tripura,2022,2,Others,5732336.736273008,10553
3924,Tripura,2022,3,Peer-to-peer payments,6718925839.047781,1836678
3925,Tripura,2022,3,Merchant payments,1589078400.2615328,1660497
3926,Tripura,2022,3,Recharge & bill payments,329401812.4140819,745382
3927,Tripura,2022,3,Financial Services,5330626.119674753,4343
3928,Tripura,2022,3,Others,5616127.06807068,9679
3929,Tripura,2022,4,Peer-to-peer payments,8142233538.414012,2252390
3930,Tripura,2022,4,Merchant payments,1925282618.8109846,2054988
3931,Tripura,2022,4,Recharge & bill payments,373875271.19878656,874800
3932,Tripura,2022,4,Financial Services,5028488.55453164,5787
3933,Tripura,2022,4,Others,6551901.175783692,10225
3934,Tripura,2023,1,Merchant payments,2538146159.0,2991978
3935,Tripura,2023,1,Peer-to-peer payments,10170883076.0,2961284
3936,Tripura,2023,1,Recharge & bill payments,565902758.0,1146228
3937,Tripura,2023,1,Financial Services,6190362.0,7716
3938,Tripura,2023,1,Others,7160536.0,11481
3939,Tripura,2023,2,Merchant payments,2936486824.0,3654027
3940,Tripura,2023,2,Peer-to-peer payments,10396364428.0,3144448
3941,Tripura,2023,2,Recharge & bill payments,570797284.0,1112236
3942,Tripura,2023,2,Financial Services,8721399.0,8100
3943,Tripura,2023,2,Others,6760147.0,10732
3944,Tripura,2023,3,Merchant payments,3335231974.0,4388876
3945,Tripura,2023,3,Peer-to-peer payments,11300910781.0,3553878
3946,Tripura,2023,3,Recharge & bill payments,597050057.0,1144676
3947,Tripura,2023,3,Financial Services,9972113.0,11060
3948,Tripura,2023,3,Others,6058405.0,10272
3949,Tripura,2023,4,Merchant payments,3958280687.0,5112814
3950,Tripura,2023,4,Peer-to-peer payments,12207187199.0,3854572
3951,Tripura,2023,4,Recharge & bill payments,638954177.0,1152820
3952,Tripura,2023,4,Financial Services,9913640.0,10341
3953,Tripura,2023,4,Others,5561091.0,10363
3954,Uttar Pradesh,2018,1,Recharge & bill payments,1201827543.8816488,7003704
3955,Uttar Pradesh,2018,1,Peer-to-peer payments,11786969148.760597,4123625
3956,Uttar Pradesh,2018,1,Merchant payments,428301434.2754866,442436
3957,Uttar Pradesh,2018,1,Financial Services,75150444.99108115,397328
3958,Uttar Pradesh,2018,1,Others,447722351.3138524,570712
3959,Uttar Pradesh,2018,2,Recharge & bill payments,2044535461.482608,9232131
3960,Uttar Pradesh,2018,2,Peer-to-peer payments,22197440015.945545,6484369
3961,Uttar Pradesh,2018,2,Merchant payments,799920463.267408,909545
3962,Uttar Pradesh,2018,2,Financial Services,105536911.84026654,563213
3963,Uttar Pradesh,2018,2,Others,572768843.1641636,521685
3964,Uttar Pradesh,2018,3,Peer-to-peer payments,32944051606.98276,13828768
3965,Uttar Pradesh,2018,3,Recharge & bill payments,2485029062.8899517,9140873
3966,Uttar Pradesh,2018,3,Merchant payments,1012726185.1169598,2397448
3967,Uttar Pradesh,2018,3,Financial Services,76605144.65776658,603303
3968,Uttar Pradesh,2018,3,Others,493702369.5936288,544964
3969,Uttar Pradesh,2018,4,Peer-to-peer payments,48836291123.914734,15804910
3970,Uttar Pradesh,2018,4,Recharge & bill payments,3040717446.728788,11976808
3971,Uttar Pradesh,2018,4,Merchant payments,2480267671.259793,6953857
3972,Uttar Pradesh,2018,4,Financial Services,76250539.85851902,517619
3973,Uttar Pradesh,2018,4,Others,663216794.1554663,847573
3974,Uttar Pradesh,2019,1,Peer-to-peer payments,68506766330.45149,32062452
3975,Uttar Pradesh,2019,1,Recharge & bill payments,4231102032.9564486,15400713
3976,Uttar Pradesh,2019,1,Merchant payments,3105904146.2085333,8558766
3977,Uttar Pradesh,2019,1,Financial Services,43341558.48535549,389733
3978,Uttar Pradesh,2019,1,Others,637066065.9078369,912840
3979,Uttar Pradesh,2019,2,Peer-to-peer payments,87581482658.94861,27105049
3980,Uttar Pradesh,2019,2,Recharge & bill payments,5627886175.9093685,17551537
3981,Uttar Pradesh,2019,2,Merchant payments,4894223107.452321,12733089
3982,Uttar Pradesh,2019,2,Financial Services,38169259.945291094,264091
3983,Uttar Pradesh,2019,2,Others,775758168.4201038,1229734
3984,Uttar Pradesh,2019,3,Peer-to-peer payments,95134023863.97964,26990786
3985,Uttar Pradesh,2019,3,Recharge & bill payments,8000160942.595396,20359672
3986,Uttar Pradesh,2019,3,Merchant payments,7399443975.24218,19625935
3987,Uttar Pradesh,2019,3,Financial Services,51363215.14597865,258548
3988,Uttar Pradesh,2019,3,Others,683145478.0865316,1389018
3989,Uttar Pradesh,2019,4,Peer-to-peer payments,126564888408.1326,40540310
3990,Uttar Pradesh,2019,4,Recharge & bill payments,9082140369.774977,24299776
3991,Uttar Pradesh,2019,4,Merchant payments,9412924984.9687,20582052
3992,Uttar Pradesh,2019,4,Financial Services,45686806.83093811,242936
3993,Uttar Pradesh,2019,4,Others,433285937.588854,1239931
3994,Uttar Pradesh,2020,1,Peer-to-peer payments,147734706846.56177,39581157
3995,Uttar Pradesh,2020,1,Recharge & bill payments,11168417430.652225,29777603
3996,Uttar Pradesh,2020,1,Merchant payments,13072371616.871723,26741638
3997,Uttar Pradesh,2020,1,Financial Services,64365117.409359045,139990
3998,Uttar Pradesh,2020,1,Others,376573949.20359,998744
3999,Uttar Pradesh,2020,2,Recharge & bill payments,14668026056.368128,42229417
4000,Uttar Pradesh,2020,2,Peer-to-peer payments,150079524408.8693,39434202
4001,Uttar Pradesh,2020,2,Merchant payments,13655151082.574724,18625913
4002,Uttar Pradesh,2020,2,Financial Services,131930242.90371712,150360
4003,Uttar Pradesh,2020,2,Others,209384339.5723213,412073
4004,Uttar Pradesh,2020,3,Peer-to-peer payments,207530912756.73047,54449911
4005,Uttar Pradesh,2020,3,Recharge & bill payments,16437365640.853413,37465163
4006,Uttar Pradesh,2020,3,Merchant payments,24224433240.836243,34697942
4007,Uttar Pradesh,2020,3,Financial Services,194129227.54374278,206210
4008,Uttar Pradesh,2020,3,Others,303114557.0989778,586033
4009,Uttar Pradesh,2020,4,Peer-to-peer payments,294401153346.76337,75433782
4010,Uttar Pradesh,2020,4,Merchant payments,44438824680.670944,61922138
4011,Uttar Pradesh,2020,4,Recharge & bill payments,17793973968.761925,39570153
4012,Uttar Pradesh,2020,4,Financial Services,255803306.13741985,246868
4013,Uttar Pradesh,2020,4,Others,539071475.9342327,994576
4014,Uttar Pradesh,2021,1,Peer-to-peer payments,321609613378.6789,85539321
4015,Uttar Pradesh,2021,1,Merchant payments,55362244381.43686,78873969
4016,Uttar Pradesh,2021,1,Recharge & bill payments,18563189222.328217,38981894
4017,Uttar Pradesh,2021,1,Financial Services,266104783.7449573,250656
4018,Uttar Pradesh,2021,1,Others,486435811.3771204,853707
4019,Uttar Pradesh,2021,2,Peer-to-peer payments,388761820128.4563,102927942
4020,Uttar Pradesh,2021,2,Merchant payments,70351401159.78787,84860582
4021,Uttar Pradesh,2021,2,Recharge & bill payments,22266927128.75408,53030710
4022,Uttar Pradesh,2021,2,Financial Services,266853066.82962543,270944
4023,Uttar Pradesh,2021,2,Others,525487682.5584012,858953
4024,Uttar Pradesh,2021,3,Peer-to-peer payments,440726915882.17084,127945827
4025,Uttar Pradesh,2021,3,Merchant payments,91089049637.02377,126699830
4026,Uttar Pradesh,2021,3,Recharge & bill payments,24348150109.635994,50414232
4027,Uttar Pradesh,2021,3,Financial Services,292009129.0296748,253418
4028,Uttar Pradesh,2021,3,Others,624716522.0745409,1230077
4029,Uttar Pradesh,2021,4,Merchant payments,142889329646.05463,183966052
4030,Uttar Pradesh,2021,4,Peer-to-peer payments,600973581946.6772,167503176
4031,Uttar Pradesh,2021,4,Recharge & bill payments,28812549097.65689,52863531
4032,Uttar Pradesh,2021,4,Financial Services,386356976.48969895,353219
4033,Uttar Pradesh,2021,4,Others,829152405.3448995,1471954
4034,Uttar Pradesh,2022,1,Merchant payments,165543931419.27045,221556930
4035,Uttar Pradesh,2022,1,Peer-to-peer payments,684758883172.6667,195592648
4036,Uttar Pradesh,2022,1,Recharge & bill payments,31683813998.386055,54873261
4037,Uttar Pradesh,2022,1,Financial Services,386218170.5981607,358499
4038,Uttar Pradesh,2022,1,Others,750327356.10464,1571908
4039,Uttar Pradesh,2022,2,Merchant payments,216176289528.43256,298721048
4040,Uttar Pradesh,2022,2,Peer-to-peer payments,812579156783.274,232444860
4041,Uttar Pradesh,2022,2,Recharge & bill payments,37867966758.88997,62659780
4042,Uttar Pradesh,2022,2,Financial Services,285646084.3258523,268349
4043,Uttar Pradesh,2022,2,Others,606123265.0864555,1204739
4044,Uttar Pradesh,2022,3,Merchant payments,232005905549.1372,361972506
4045,Uttar Pradesh,2022,3,Peer-to-peer payments,844564255684.5037,267205027
4046,Uttar Pradesh,2022,3,Recharge & bill payments,43854148172.58542,72984811
4047,Uttar Pradesh,2022,3,Financial Services,344330142.1388885,367887
4048,Uttar Pradesh,2022,3,Others,601411350.4106325,1058841
4049,Uttar Pradesh,2022,4,Merchant payments,296781967366.6535,439247166
4050,Uttar Pradesh,2022,4,Peer-to-peer payments,1030345562935.8824,317613698
4051,Uttar Pradesh,2022,4,Recharge & bill payments,48159073834.94295,78025017
4052,Uttar Pradesh,2022,4,Financial Services,430212917.27641135,418329
4053,Uttar Pradesh,2022,4,Others,661985014.756895,1064861
4054,Uttar Pradesh,2023,1,Merchant payments,323614616766.0,520911142
4055,Uttar Pradesh,2023,1,Peer-to-peer payments,1246010023301.0,383752815
4056,Uttar Pradesh,2023,1,Recharge & bill payments,66101414555.0,96225086
4057,Uttar Pradesh,2023,1,Financial Services,483872123.0,486982
4058,Uttar Pradesh,2023,1,Others,726338627.0,1181697
4059,Uttar Pradesh,2023,2,Merchant payments,372223301627.0,653469610
4060,Uttar Pradesh,2023,2,Peer-to-peer payments,1389827653278.0,446787898
4061,Uttar Pradesh,2023,2,Recharge & bill payments,73352450074.0,109571801
4062,Uttar Pradesh,2023,2,Financial Services,562369291.0,506431
4063,Uttar Pradesh,2023,2,Others,656302256.0,1074842
4064,Uttar Pradesh,2023,3,Merchant payments,389288397238.0,754249074
4065,Uttar Pradesh,2023,3,Peer-to-peer payments,1394085756434.0,488395790
4066,Uttar Pradesh,2023,3,Recharge & bill payments,76981859735.0,110408404
4067,Uttar Pradesh,2023,3,Financial Services,798613229.0,624941
4068,Uttar Pradesh,2023,3,Others,593735370.0,944257
4069,Uttar Pradesh,2023,4,Merchant payments,489746639610.0,875617035
4070,Uttar Pradesh,2023,4,Peer-to-peer payments,1677661668298.0,575043255
4071,Uttar Pradesh,2023,4,Recharge & bill payments,88481840260.0,114346855
4072,Uttar Pradesh,2023,4,Financial Services,950129225.0,736922
4073,Uttar Pradesh,2023,4,Others,600884259.0,961315
4074,Uttarakhand,2018,1,Recharge & bill payments,124377517.3349145,730428
4075,Uttarakhand,2018,1,Peer-to-peer payments,1296603346.334598,399545
4076,Uttarakhand,2018,1,Merchant payments,39372913.10424411,35382
